# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
2.168         	(0.000000e+00 6.925190e-01 0.000000e+00)	(0.000000e+00 6.925190e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.463247e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.17          	(0.000000e+00 6.973909e-01 0.000000e+00)	(0.000000e+00 6.973909e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.408375e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.172         	(0.000000e+00 7.021525e-01 0.000000e+00)	(0.000000e+00 7.021525e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.353124e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.174         	(0.000000e+00 7.068033e-01 0.000000e+00)	(0.000000e+00 7.068033e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.297500e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.176         	(0.000000e+00 7.113425e-01 0.000000e+00)	(0.000000e+00 7.113425e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.241514e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.178         	(0.000000e+00 7.157694e-01 0.000000e+00)	(0.000000e+00 7.157694e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.185174e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.18          	(0.000000e+00 7.200832e-01 0.000000e+00)	(0.000000e+00 7.200832e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.128489e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.182         	(0.000000e+00 7.242834e-01 0.000000e+00)	(0.000000e+00 7.242834e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.071467e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.184         	(0.000000e+00 7.283691e-01 0.000000e+00)	(0.000000e+00 7.283691e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.014119e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.186         	(0.000000e+00 7.323398e-01 0.000000e+00)	(0.000000e+00 7.323398e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.956452e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.188         	(0.000000e+00 7.361949e-01 0.000000e+00)	(0.000000e+00 7.361949e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.898477e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.19          	(0.000000e+00 7.399337e-01 0.000000e+00)	(0.000000e+00 7.399337e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.840202e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.192         	(0.000000e+00 7.435557e-01 0.000000e+00)	(0.000000e+00 7.435557e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.781636e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.194         	(0.000000e+00 7.470603e-01 0.000000e+00)	(0.000000e+00 7.470603e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.722789e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.196         	(0.000000e+00 7.504469e-01 0.000000e+00)	(0.000000e+00 7.504469e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.663670e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.198         	(0.000000e+00 7.537150e-01 0.000000e+00)	(0.000000e+00 7.537150e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.604288e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.2           	(0.000000e+00 7.568640e-01 0.000000e+00)	(0.000000e+00 7.568640e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.544652e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.202         	(0.000000e+00 7.598936e-01 0.000000e+00)	(0.000000e+00 7.598936e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.484773e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.204         	(0.000000e+00 7.628031e-01 0.000000e+00)	(0.000000e+00 7.628031e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.424660e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.206         	(0.000000e+00 7.655922e-01 0.000000e+00)	(0.000000e+00 7.655922e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.364321e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.208         	(0.000000e+00 7.682604e-01 0.000000e+00)	(0.000000e+00 7.682604e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.303767e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.21          	(0.000000e+00 7.708073e-01 0.000000e+00)	(0.000000e+00 7.708073e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.243007e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.212         	(0.000000e+00 7.732324e-01 0.000000e+00)	(0.000000e+00 7.732324e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.182051e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.214         	(0.000000e+00 7.755355e-01 0.000000e+00)	(0.000000e+00 7.755355e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.120908e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.216         	(0.000000e+00 7.777161e-01 0.000000e+00)	(0.000000e+00 7.777161e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.059588e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.218         	(0.000000e+00 7.797738e-01 0.000000e+00)	(0.000000e+00 7.797738e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.981006e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.22          	(0.000000e+00 7.817085e-01 0.000000e+00)	(0.000000e+00 7.817085e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.364558e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.222         	(0.000000e+00 7.835197e-01 0.000000e+00)	(0.000000e+00 7.835197e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.746631e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.224         	(0.000000e+00 7.852071e-01 0.000000e+00)	(0.000000e+00 7.852071e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.127322e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.226         	(0.000000e+00 7.867706e-01 0.000000e+00)	(0.000000e+00 7.867706e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.506730e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.228         	(0.000000e+00 7.882098e-01 0.000000e+00)	(0.000000e+00 7.882098e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.884953e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.23          	(0.000000e+00 7.895246e-01 0.000000e+00)	(0.000000e+00 7.895246e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.262088e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.232         	(0.000000e+00 7.907146e-01 0.000000e+00)	(0.000000e+00 7.907146e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.638235e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.234         	(0.000000e+00 7.917799e-01 0.000000e+00)	(0.000000e+00 7.917799e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.013491e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.236         	(0.000000e+00 7.927200e-01 0.000000e+00)	(0.000000e+00 7.927200e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.387956e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.238         	(0.000000e+00 7.935350e-01 0.000000e+00)	(0.000000e+00 7.935350e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.761727e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.24          	(0.000000e+00 7.942247e-01 0.000000e+00)	(0.000000e+00 7.942247e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.134905e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.242         	(0.000000e+00 7.947890e-01 0.000000e+00)	(0.000000e+00 7.947890e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.507587e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.244         	(0.000000e+00 7.952278e-01 0.000000e+00)	(0.000000e+00 7.952278e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.879874e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.246         	(0.000000e+00 7.955410e-01 0.000000e+00)	(0.000000e+00 7.955410e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.251863e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.248         	(0.000000e+00 7.957285e-01 0.000000e+00)	(0.000000e+00 7.957285e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.236555e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.25          	(0.000000e+00 7.957904e-01 0.000000e+00)	(0.000000e+00 7.957904e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.651024e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.252         	(0.000000e+00 7.957267e-01 0.000000e+00)	(0.000000e+00 7.957267e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.329568e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.254         	(0.000000e+00 7.955372e-01 0.000000e+00)	(0.000000e+00 7.955372e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.261163e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.256         	(0.000000e+00 7.952222e-01 0.000000e+00)	(0.000000e+00 7.952222e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.889169e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.258         	(0.000000e+00 7.947816e-01 0.000000e+00)	(0.000000e+00 7.947816e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.516878e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.26          	(0.000000e+00 7.942154e-01 0.000000e+00)	(0.000000e+00 7.942154e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.144188e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.262         	(0.000000e+00 7.935239e-01 0.000000e+00)	(0.000000e+00 7.935239e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.771003e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.264         	(0.000000e+00 7.927070e-01 0.000000e+00)	(0.000000e+00 7.927070e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.397222e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.266         	(0.000000e+00 7.917650e-01 0.000000e+00)	(0.000000e+00 7.917650e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.022746e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.268         	(0.000000e+00 7.906979e-01 0.000000e+00)	(0.000000e+00 7.906979e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.647477e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.27          	(0.000000e+00 7.895060e-01 0.000000e+00)	(0.000000e+00 7.895060e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.271317e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.272         	(0.000000e+00 7.881894e-01 0.000000e+00)	(0.000000e+00 7.881894e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.894166e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.274         	(0.000000e+00 7.867483e-01 0.000000e+00)	(0.000000e+00 7.867483e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.515927e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.276         	(0.000000e+00 7.851830e-01 0.000000e+00)	(0.000000e+00 7.851830e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.136500e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.278         	(0.000000e+00 7.834937e-01 0.000000e+00)	(0.000000e+00 7.834937e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.755789e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.28          	(0.000000e+00 7.816807e-01 0.000000e+00)	(0.000000e+00 7.816807e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.373695e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.282         	(0.000000e+00 7.797443e-01 0.000000e+00)	(0.000000e+00 7.797443e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.990121e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.284         	(0.000000e+00 7.776847e-01 0.000000e+00)	(0.000000e+00 7.776847e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.060497e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.286         	(0.000000e+00 7.755023e-01 0.000000e+00)	(0.000000e+00 7.755023e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.121814e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.288         	(0.000000e+00 7.731974e-01 0.000000e+00)	(0.000000e+00 7.731974e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.182955e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.29          	(0.000000e+00 7.707705e-01 0.000000e+00)	(0.000000e+00 7.707705e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.243908e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.292         	(0.000000e+00 7.682218e-01 0.000000e+00)	(0.000000e+00 7.682218e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.304665e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.294         	(0.000000e+00 7.655518e-01 0.000000e+00)	(0.000000e+00 7.655518e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.365216e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.296         	(0.000000e+00 7.627609e-01 0.000000e+00)	(0.000000e+00 7.627609e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.425551e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.298         	(0.000000e+00 7.598496e-01 0.000000e+00)	(0.000000e+00 7.598496e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.485661e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.3           	(0.000000e+00 7.568183e-01 0.000000e+00)	(0.000000e+00 7.568183e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.545537e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.302         	(0.000000e+00 7.536675e-01 0.000000e+00)	(0.000000e+00 7.536675e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.605169e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.304         	(0.000000e+00 7.503976e-01 0.000000e+00)	(0.000000e+00 7.503976e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.664547e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.306         	(0.000000e+00 7.470093e-01 0.000000e+00)	(0.000000e+00 7.470093e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.723662e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.308         	(0.000000e+00 7.435030e-01 0.000000e+00)	(0.000000e+00 7.435030e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.782505e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.31          	(0.000000e+00 7.398792e-01 0.000000e+00)	(0.000000e+00 7.398792e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.841067e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.312         	(0.000000e+00 7.361387e-01 0.000000e+00)	(0.000000e+00 7.361387e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.899338e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.314         	(0.000000e+00 7.322819e-01 0.000000e+00)	(0.000000e+00 7.322819e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.957309e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.316         	(0.000000e+00 7.283095e-01 0.000000e+00)	(0.000000e+00 7.283095e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.014970e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.318         	(0.000000e+00 7.242220e-01 0.000000e+00)	(0.000000e+00 7.242220e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.072314e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.32          	(0.000000e+00 7.200202e-01 0.000000e+00)	(0.000000e+00 7.200202e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.129330e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.322         	(0.000000e+00 7.157047e-01 0.000000e+00)	(0.000000e+00 7.157047e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.186011e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.324         	(0.000000e+00 7.112762e-01 0.000000e+00)	(0.000000e+00 7.112762e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.242345e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.326         	(0.000000e+00 7.067353e-01 0.000000e+00)	(0.000000e+00 7.067353e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.298326e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.328         	(0.000000e+00 7.020829e-01 0.000000e+00)	(0.000000e+00 7.020829e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.353944e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.33          	(0.000000e+00 6.973195e-01 0.000000e+00)	(0.000000e+00 6.973195e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.409190e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.332         	(0.000000e+00 6.924461e-01 0.000000e+00)	(0.000000e+00 6.924461e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.464056e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.334         	(0.000000e+00 6.874633e-01 0.000000e+00)	(0.000000e+00 6.874633e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.518533e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.336         	(0.000000e+00 6.823720e-01 0.000000e+00)	(0.000000e+00 6.823720e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.572612e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.338         	(0.000000e+00 6.771729e-01 0.000000e+00)	(0.000000e+00 6.771729e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.626284e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.34          	(0.000000e+00 6.718668e-01 0.000000e+00)	(0.000000e+00 6.718668e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.679542e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.342         	(0.000000e+00 6.664547e-01 0.000000e+00)	(0.000000e+00 6.664547e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.732377e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.344         	(0.000000e+00 6.609373e-01 0.000000e+00)	(0.000000e+00 6.609373e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.784781e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.346         	(0.000000e+00 6.553156e-01 0.000000e+00)	(0.000000e+00 6.553156e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.836744e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.348         	(0.000000e+00 6.495903e-01 0.000000e+00)	(0.000000e+00 6.495903e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.888260e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.35          	(0.000000e+00 6.437625e-01 0.000000e+00)	(0.000000e+00 6.437625e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.939319e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.352         	(0.000000e+00 6.378331e-01 0.000000e+00)	(0.000000e+00 6.378331e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.989915e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.354         	(0.000000e+00 6.318029e-01 0.000000e+00)	(0.000000e+00 6.318029e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.040038e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.356         	(0.000000e+00 6.256729e-01 0.000000e+00)	(0.000000e+00 6.256729e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.089681e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.358         	(0.000000e+00 6.194441e-01 0.000000e+00)	(0.000000e+00 6.194441e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.138836e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.36          	(0.000000e+00 6.131176e-01 0.000000e+00)	(0.000000e+00 6.131176e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.187496e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.362         	(0.000000e+00 6.066942e-01 0.000000e+00)	(0.000000e+00 6.066942e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.235652e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.364         	(0.000000e+00 6.001750e-01 0.000000e+00)	(0.000000e+00 6.001750e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.283297e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.366         	(0.000000e+00 5.935610e-01 0.000000e+00)	(0.000000e+00 5.935610e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.330424e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.368         	(0.000000e+00 5.868533e-01 0.000000e+00)	(0.000000e+00 5.868533e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.377025e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.37          	(0.000000e+00 5.800529e-01 0.000000e+00)	(0.000000e+00 5.800529e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.423093e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
