# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
6.292         	(0.000000e+00 8.699768e-01 0.000000e+00)	(0.000000e+00 8.699768e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.455560e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.293         	(0.000000e+00 8.685041e-01 0.000000e+00)	(0.000000e+00 8.685041e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.489934e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.294         	(0.000000e+00 8.669970e-01 0.000000e+00)	(0.000000e+00 8.669970e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.524250e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.295         	(0.000000e+00 8.654556e-01 0.000000e+00)	(0.000000e+00 8.654556e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.558507e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.296         	(0.000000e+00 8.638800e-01 0.000000e+00)	(0.000000e+00 8.638800e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.592704e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.297         	(0.000000e+00 8.622702e-01 0.000000e+00)	(0.000000e+00 8.622702e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.626840e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.298         	(0.000000e+00 8.606264e-01 0.000000e+00)	(0.000000e+00 8.606264e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.660913e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.299         	(0.000000e+00 8.589485e-01 0.000000e+00)	(0.000000e+00 8.589485e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.694922e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.3           	(0.000000e+00 8.572366e-01 0.000000e+00)	(0.000000e+00 8.572366e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.728865e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.301         	(0.000000e+00 8.554908e-01 0.000000e+00)	(0.000000e+00 8.554908e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.762741e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.302         	(0.000000e+00 8.537111e-01 0.000000e+00)	(0.000000e+00 8.537111e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.796549e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.303         	(0.000000e+00 8.518977e-01 0.000000e+00)	(0.000000e+00 8.518977e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.830287e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.304         	(0.000000e+00 8.500506e-01 0.000000e+00)	(0.000000e+00 8.500506e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.863954e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.305         	(0.000000e+00 8.481698e-01 0.000000e+00)	(0.000000e+00 8.481698e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.897549e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.306         	(0.000000e+00 8.462555e-01 0.000000e+00)	(0.000000e+00 8.462555e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.931071e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.307         	(0.000000e+00 8.443077e-01 0.000000e+00)	(0.000000e+00 8.443077e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.964518e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.308         	(0.000000e+00 8.423265e-01 0.000000e+00)	(0.000000e+00 8.423265e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.997888e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.309         	(0.000000e+00 8.403120e-01 0.000000e+00)	(0.000000e+00 8.403120e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.031181e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.31          	(0.000000e+00 8.382642e-01 0.000000e+00)	(0.000000e+00 8.382642e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.064395e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.311         	(0.000000e+00 8.361832e-01 0.000000e+00)	(0.000000e+00 8.361832e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.097529e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.312         	(0.000000e+00 8.340692e-01 0.000000e+00)	(0.000000e+00 8.340692e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.130581e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.313         	(0.000000e+00 8.319221e-01 0.000000e+00)	(0.000000e+00 8.319221e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.163550e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.314         	(0.000000e+00 8.297421e-01 0.000000e+00)	(0.000000e+00 8.297421e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.196436e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.315         	(0.000000e+00 8.275293e-01 0.000000e+00)	(0.000000e+00 8.275293e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.229236e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.316         	(0.000000e+00 8.252837e-01 0.000000e+00)	(0.000000e+00 8.252837e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.261949e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.317         	(0.000000e+00 8.230054e-01 0.000000e+00)	(0.000000e+00 8.230054e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.294574e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.318         	(0.000000e+00 8.206946e-01 0.000000e+00)	(0.000000e+00 8.206946e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.327110e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.319         	(0.000000e+00 8.183513e-01 0.000000e+00)	(0.000000e+00 8.183513e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.359555e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.32          	(0.000000e+00 8.159755e-01 0.000000e+00)	(0.000000e+00 8.159755e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.391909e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.321         	(0.000000e+00 8.135675e-01 0.000000e+00)	(0.000000e+00 8.135675e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.424169e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.322         	(0.000000e+00 8.111272e-01 0.000000e+00)	(0.000000e+00 8.111272e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.456335e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.323         	(0.000000e+00 8.086549e-01 0.000000e+00)	(0.000000e+00 8.086549e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.488405e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.324         	(0.000000e+00 8.061505e-01 0.000000e+00)	(0.000000e+00 8.061505e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.520378e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.325         	(0.000000e+00 8.036142e-01 0.000000e+00)	(0.000000e+00 8.036142e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.552253e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.326         	(0.000000e+00 8.010460e-01 0.000000e+00)	(0.000000e+00 8.010460e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.584029e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.327         	(0.000000e+00 7.984461e-01 0.000000e+00)	(0.000000e+00 7.984461e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.615704e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.328         	(0.000000e+00 7.958147e-01 0.000000e+00)	(0.000000e+00 7.958147e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.647276e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.329         	(0.000000e+00 7.931516e-01 0.000000e+00)	(0.000000e+00 7.931516e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.678746e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.33          	(0.000000e+00 7.904572e-01 0.000000e+00)	(0.000000e+00 7.904572e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.710111e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.331         	(0.000000e+00 7.877315e-01 0.000000e+00)	(0.000000e+00 7.877315e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.741370e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.332         	(0.000000e+00 7.849745e-01 0.000000e+00)	(0.000000e+00 7.849745e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.772522e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.333         	(0.000000e+00 7.821865e-01 0.000000e+00)	(0.000000e+00 7.821865e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.803566e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.334         	(0.000000e+00 7.793675e-01 0.000000e+00)	(0.000000e+00 7.793675e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.834500e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.335         	(0.000000e+00 7.765175e-01 0.000000e+00)	(0.000000e+00 7.765175e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.865324e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.336         	(0.000000e+00 7.736369e-01 0.000000e+00)	(0.000000e+00 7.736369e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.896036e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.337         	(0.000000e+00 7.707255e-01 0.000000e+00)	(0.000000e+00 7.707255e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.926635e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.338         	(0.000000e+00 7.677836e-01 0.000000e+00)	(0.000000e+00 7.677836e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.957120e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.339         	(0.000000e+00 7.648113e-01 0.000000e+00)	(0.000000e+00 7.648113e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.987489e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.34          	(0.000000e+00 7.618087e-01 0.000000e+00)	(0.000000e+00 7.618087e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.017741e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.341         	(0.000000e+00 7.587759e-01 0.000000e+00)	(0.000000e+00 7.587759e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.047875e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.342         	(0.000000e+00 7.557130e-01 0.000000e+00)	(0.000000e+00 7.557130e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.077890e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.343         	(0.000000e+00 7.526202e-01 0.000000e+00)	(0.000000e+00 7.526202e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.107785e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.344         	(0.000000e+00 7.494975e-01 0.000000e+00)	(0.000000e+00 7.494975e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.137558e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.345         	(0.000000e+00 7.463451e-01 0.000000e+00)	(0.000000e+00 7.463451e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.167209e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.346         	(0.000000e+00 7.431632e-01 0.000000e+00)	(0.000000e+00 7.431632e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.196736e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.347         	(0.000000e+00 7.399517e-01 0.000000e+00)	(0.000000e+00 7.399517e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.226137e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.348         	(0.000000e+00 7.367110e-01 0.000000e+00)	(0.000000e+00 7.367110e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.255413e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.349         	(0.000000e+00 7.334410e-01 0.000000e+00)	(0.000000e+00 7.334410e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.284561e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.35          	(0.000000e+00 7.301419e-01 0.000000e+00)	(0.000000e+00 7.301419e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.313581e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.351         	(0.000000e+00 7.268139e-01 0.000000e+00)	(0.000000e+00 7.268139e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.342471e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.352         	(0.000000e+00 7.234570e-01 0.000000e+00)	(0.000000e+00 7.234570e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.371230e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.353         	(0.000000e+00 7.200715e-01 0.000000e+00)	(0.000000e+00 7.200715e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.399857e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.354         	(0.000000e+00 7.166574e-01 0.000000e+00)	(0.000000e+00 7.166574e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.428351e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.355         	(0.000000e+00 7.132149e-01 0.000000e+00)	(0.000000e+00 7.132149e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.456711e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.356         	(0.000000e+00 7.097440e-01 0.000000e+00)	(0.000000e+00 7.097440e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.484936e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.357         	(0.000000e+00 7.062450e-01 0.000000e+00)	(0.000000e+00 7.062450e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.513024e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.358         	(0.000000e+00 7.027180e-01 0.000000e+00)	(0.000000e+00 7.027180e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.540974e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.359         	(0.000000e+00 6.991632e-01 0.000000e+00)	(0.000000e+00 6.991632e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.568786e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.36          	(0.000000e+00 6.955805e-01 0.000000e+00)	(0.000000e+00 6.955805e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.596458e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.361         	(0.000000e+00 6.919703e-01 0.000000e+00)	(0.000000e+00 6.919703e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.623989e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.362         	(0.000000e+00 6.883326e-01 0.000000e+00)	(0.000000e+00 6.883326e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.651378e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.363         	(0.000000e+00 6.846676e-01 0.000000e+00)	(0.000000e+00 6.846676e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.678624e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.364         	(0.000000e+00 6.809755e-01 0.000000e+00)	(0.000000e+00 6.809755e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.705726e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.365         	(0.000000e+00 6.772563e-01 0.000000e+00)	(0.000000e+00 6.772563e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.732683e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.366         	(0.000000e+00 6.735102e-01 0.000000e+00)	(0.000000e+00 6.735102e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.759493e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.367         	(0.000000e+00 6.697373e-01 0.000000e+00)	(0.000000e+00 6.697373e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.786156e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.368         	(0.000000e+00 6.659379e-01 0.000000e+00)	(0.000000e+00 6.659379e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.812671e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.369         	(0.000000e+00 6.621121e-01 0.000000e+00)	(0.000000e+00 6.621121e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.839036e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.37          	(0.000000e+00 6.582599e-01 0.000000e+00)	(0.000000e+00 6.582599e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.865251e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.371         	(0.000000e+00 6.543817e-01 0.000000e+00)	(0.000000e+00 6.543817e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.891314e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.372         	(0.000000e+00 6.504774e-01 0.000000e+00)	(0.000000e+00 6.504774e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.917225e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.373         	(0.000000e+00 6.465473e-01 0.000000e+00)	(0.000000e+00 6.465473e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.942981e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.374         	(0.000000e+00 6.425915e-01 0.000000e+00)	(0.000000e+00 6.425915e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.968584e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.375         	(0.000000e+00 6.386102e-01 0.000000e+00)	(0.000000e+00 6.386102e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.994030e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.376         	(0.000000e+00 6.346035e-01 0.000000e+00)	(0.000000e+00 6.346035e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.019320e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.377         	(0.000000e+00 6.305716e-01 0.000000e+00)	(0.000000e+00 6.305716e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.044452e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.378         	(0.000000e+00 6.265147e-01 0.000000e+00)	(0.000000e+00 6.265147e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.069426e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.379         	(0.000000e+00 6.224329e-01 0.000000e+00)	(0.000000e+00 6.224329e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.094240e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.38          	(0.000000e+00 6.183263e-01 0.000000e+00)	(0.000000e+00 6.183263e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.118893e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.381         	(0.000000e+00 6.141952e-01 0.000000e+00)	(0.000000e+00 6.141952e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.143385e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.382         	(0.000000e+00 6.100396e-01 0.000000e+00)	(0.000000e+00 6.100396e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.167714e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.383         	(0.000000e+00 6.058598e-01 0.000000e+00)	(0.000000e+00 6.058598e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.191879e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.384         	(0.000000e+00 6.016559e-01 0.000000e+00)	(0.000000e+00 6.016559e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.215880e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.385         	(0.000000e+00 5.974281e-01 0.000000e+00)	(0.000000e+00 5.974281e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.239715e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.386         	(0.000000e+00 5.931766e-01 0.000000e+00)	(0.000000e+00 5.931766e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.263384e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.387         	(0.000000e+00 5.889014e-01 0.000000e+00)	(0.000000e+00 5.889014e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.286886e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.388         	(0.000000e+00 5.846029e-01 0.000000e+00)	(0.000000e+00 5.846029e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.310219e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.389         	(0.000000e+00 5.802811e-01 0.000000e+00)	(0.000000e+00 5.802811e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.333383e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.39          	(0.000000e+00 5.759362e-01 0.000000e+00)	(0.000000e+00 5.759362e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.356377e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.391         	(0.000000e+00 5.715684e-01 0.000000e+00)	(0.000000e+00 5.715684e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.379200e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.392         	(0.000000e+00 5.671779e-01 0.000000e+00)	(0.000000e+00 5.671779e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.401851e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
